input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|087832:Skyrim.esm,SIGNAL,read,ARMO,087832:Skyrim.esm,JewelryNecklaceSilverSapphire,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|0877CA:Skyrim.esm,SIGNAL,read,ARMO,0877CA:Skyrim.esm,JewelryRingGoldEmerald,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|0877CB:Skyrim.esm,SIGNAL,read,ARMO,0877CB:Skyrim.esm,JewelryRingGoldSapphire,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|0877D5:Skyrim.esm,SIGNAL,read,ARMO,0877D5:Skyrim.esm,JewelryNecklaceGold,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|0877DC:Skyrim.esm,SIGNAL,read,ARMO,0877DC:Skyrim.esm,JewelryNecklaceGoldRuby,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|087833:Skyrim.esm,SIGNAL,read,ARMO,087833:Skyrim.esm,JewelryNecklaceSilverEmerald,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|087834:Skyrim.esm,SIGNAL,read,ARMO,087834:Skyrim.esm,JewelryNecklaceSilverGems,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|087835:Skyrim.esm,SIGNAL,read,ARMO,087835:Skyrim.esm,JewelryNecklaceGoldGems,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|09171B:Skyrim.esm,SIGNAL,read,ARMO,09171B:Skyrim.esm,JewelryNecklaceSilver,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|00A2A1:Dawnguard.esm,SIGNAL,read,ARMO,00A2A1:Dawnguard.esm,DLC1VampireBloodMagicRing1,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|00A2A2:Dawnguard.esm,SIGNAL,read,ARMO,00A2A2:Dawnguard.esm,DLC1VampireBloodMagicRing2,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|00A2A3:Dawnguard.esm,SIGNAL,read,ARMO,00A2A3:Dawnguard.esm,DLC1VampireBloodMagicRing3,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|00A2A4:Dawnguard.esm,SIGNAL,read,ARMO,00A2A4:Dawnguard.esm,DLC1VampireBloodMagicRing4,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|011CF5:Dawnguard.esm,SIGNAL,read,ARMO,011CF5:Dawnguard.esm,DLC1BoneHawkRing,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|000800:DD - JWC replacer by Vergi.esp,SIGNAL,read,ARMO,000800:DD - JWC replacer by Vergi.esp,aaa_JewelryNecklaceGold,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b90dc11ab2be5f9a,NQ107,NQ,Xavbio - Addons,DD - Jewelry Replecer by Vergi,DD - JWC replacer by Vergi.esp,D:\Wabbajack\modlists\ARR 2.5\mods\DD - Jewelry Replecer by Vergi\DD - JWC replacer by Vergi.esp,b90dc11ab2be5f9a|000801:DD - JWC replacer by Vergi.esp,SIGNAL,read,ARMO,000801:DD - JWC replacer by Vergi.esp,aaa_RingofKhajit,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,PLUGIN,PLUGIN-SUMMARY,read,,,,,,,Direct selected-signature reads.,WEAP:64,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",Direct signal candidate enumeration: 64,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B73:Skyrim.esm,SIGNAL,read,WEAP,029B73:Skyrim.esm,StaffParalyze,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B74:Skyrim.esm,SIGNAL,read,WEAP,029B74:Skyrim.esm,StaffRaiseZombie,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B75:Skyrim.esm,SIGNAL,read,WEAP,029B75:Skyrim.esm,StaffConjureFamiliar,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B76:Skyrim.esm,SIGNAL,read,WEAP,029B76:Skyrim.esm,StaffReanimateCorpse,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B78:Skyrim.esm,SIGNAL,read,WEAP,029B78:Skyrim.esm,StaffConjureFlameAtronach,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B79:Skyrim.esm,SIGNAL,read,WEAP,029B79:Skyrim.esm,StaffBanishDeadra,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B7A:Skyrim.esm,SIGNAL,read,WEAP,029B7A:Skyrim.esm,StaffRevenant,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B7B:Skyrim.esm,SIGNAL,read,WEAP,029B7B:Skyrim.esm,StaffCommandDeadra,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B7C:Skyrim.esm,SIGNAL,read,WEAP,029B7C:Skyrim.esm,StaffDreadZombie,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B7D:Skyrim.esm,SIGNAL,read,WEAP,029B7D:Skyrim.esm,StaffConjureStormAtronach,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B7E:Skyrim.esm,SIGNAL,read,WEAP,029B7E:Skyrim.esm,StaffExpelDeadra,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B82:Skyrim.esm,SIGNAL,read,WEAP,029B82:Skyrim.esm,StaffFireball,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B83:Skyrim.esm,SIGNAL,read,WEAP,029B83:Skyrim.esm,StaffIceStorm,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B84:Skyrim.esm,SIGNAL,read,WEAP,029B84:Skyrim.esm,StaffChainLightning,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B85:Skyrim.esm,SIGNAL,read,WEAP,029B85:Skyrim.esm,StaffWallofFlames,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B86:Skyrim.esm,SIGNAL,read,WEAP,029B86:Skyrim.esm,StaffWallofFrost,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B87:Skyrim.esm,SIGNAL,read,WEAP,029B87:Skyrim.esm,StaffWallofStorms,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B88:Skyrim.esm,SIGNAL,read,WEAP,029B88:Skyrim.esm,StaffCourage,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B89:Skyrim.esm,SIGNAL,read,WEAP,029B89:Skyrim.esm,StaffFury,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B8B:Skyrim.esm,SIGNAL,read,WEAP,029B8B:Skyrim.esm,StaffCalm,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B8C:Skyrim.esm,SIGNAL,read,WEAP,029B8C:Skyrim.esm,StaffFear,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B8E:Skyrim.esm,SIGNAL,read,WEAP,029B8E:Skyrim.esm,StaffRally,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B8F:Skyrim.esm,SIGNAL,read,WEAP,029B8F:Skyrim.esm,StaffFrenzy,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B91:Skyrim.esm,SIGNAL,read,WEAP,029B91:Skyrim.esm,StaffMassCharm,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B92:Skyrim.esm,SIGNAL,read,WEAP,029B92:Skyrim.esm,StaffRout,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B93:Skyrim.esm,SIGNAL,read,WEAP,029B93:Skyrim.esm,StaffHealingHands,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B94:Skyrim.esm,SIGNAL,read,WEAP,029B94:Skyrim.esm,StaffTurnLesserUndead,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B95:Skyrim.esm,SIGNAL,read,WEAP,029B95:Skyrim.esm,StaffTurnUndead,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B97:Skyrim.esm,SIGNAL,read,WEAP,029B97:Skyrim.esm,StaffTurnGreaterUndead,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B99:Skyrim.esm,SIGNAL,read,WEAP,029B99:Skyrim.esm,StaffHealOther,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B9A:Skyrim.esm,SIGNAL,read,WEAP,029B9A:Skyrim.esm,StaffRepelLesserUndead,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|029B9B:Skyrim.esm,SIGNAL,read,WEAP,029B9B:Skyrim.esm,StaffRepelUndead,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
b4fe45ac2fa3846c,NQ107,NQ,Xavbio - Addons,Praedy's Staves AIO 2K,Praedy's StavesAIOLotd.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Praedy's Staves AIO 2K\Praedy's StavesAIOLotd.esp,b4fe45ac2fa3846c|035369:Skyrim.esm,SIGNAL,read,WEAP,035369:Skyrim.esm,MG07StaffofMagnus,,,,Direct selected-signature candidate.,,NO-ROWS,"Primary review: visual, environmental, compatibility, or replacer records are not authoritative new devotional actions; existing canonical source records remain authoritative.",,REJECTED
